NA20755,NA20755,EUR,TSI,"Toscani in Italy",male
NA20756,NA20756,EUR,TSI,"Toscani in Italy",female
NA20757,NA20757,EUR,TSI,"Toscani in Italy",female
NA20758,NA20758,EUR,TSI,"Toscani in Italy",male
NA20759,NA20759,EUR,TSI,"Toscani in Italy",male
NA20760,NA20760,EUR,TSI,"Toscani in Italy",female
NA20761,NA20761,EUR,TSI,"Toscani in Italy",female
NA20762,NA20762,EUR,TSI,"Toscani in Italy",male
NA20763,NA20763,EUR,TSI,"Toscani in Italy",male
NA20764,NA20764,EUR,TSI,"Toscani in Italy",female
NA20765,NA20765,EUR,TSI,"Toscani in Italy",male
NA20766,NA20766,EUR,TSI,"Toscani in Italy",female
NA20767,NA20767,EUR,TSI,"Toscani in Italy",male
NA20768,NA20768,EUR,TSI,"Toscani in Italy",female
NA20769,NA20769,EUR,TSI,"Toscani in Italy",female
NA20770,NA20770,EUR,TSI,"Toscani in Italy",male
NA20771,NA20771,EUR,TSI,"Toscani in Italy",female
NA20772,NA20772,EUR,TSI,"Toscani in Italy",female
NA20773,NA20773,EUR,TSI,"Toscani in Italy",female
NA20774,NA20774,EUR,TSI,"Toscani in Italy",female
NA20775,NA20775,EUR,TSI,"Toscani in Italy",female
NA20778,NA20778,EUR,TSI,"Toscani in Italy",male
NA20783,NA20783,EUR,TSI,"Toscani in Italy",male
NA20785,NA20785,EUR,TSI,"Toscani in Italy",male
NA20786,NA20786,EUR,TSI,"Toscani in Italy",female
NA20787,NA20787,EUR,TSI,"Toscani in Italy",male
NA20790,NA20790,EUR,TSI,"Toscani in Italy",female
NA20792,NA20792,EUR,TSI,"Toscani in Italy",male
NA20795,NA20795,EUR,TSI,"Toscani in Italy",female
NA20796,NA20796,EUR,TSI,"Toscani in Italy",male
NA20797,NA20797,EUR,TSI,"Toscani in Italy",female
NA20798,NA20798,EUR,TSI,"Toscani in Italy",male
NA20799,NA20799,EUR,TSI,"Toscani in Italy",female
NA20800,NA20800,EUR,TSI,"Toscani in Italy",female
NA20801,NA20801,EUR,TSI,"Toscani in Italy",male
NA20802,NA20802,EUR,TSI,"Toscani in Italy",female
NA20803,NA20803,EUR,TSI,"Toscani in Italy",male
NA20804,NA20804,EUR,TSI,"Toscani in Italy",female
NA20805,NA20805,EUR,TSI,"Toscani in Italy",male
NA20806,NA20806,EUR,TSI,"Toscani in Italy",male
NA20807,NA20807,EUR,TSI,"Toscani in Italy",female
NA20808,NA20808,EUR,TSI,"Toscani in Italy",female
NA20809,NA20809,EUR,TSI,"Toscani in Italy",male
NA20810,NA20810,EUR,TSI,"Toscani in Italy",male
NA20811,NA20811,EUR,TSI,"Toscani in Italy",male
NA20812,NA20812,EUR,TSI,"Toscani in Italy",male
NA20813,NA20813,EUR,TSI,"Toscani in Italy",female
NA20814,NA20814,EUR,TSI,"Toscani in Italy",male
NA20815,NA20815,EUR,TSI,"Toscani in Italy",male
NA20816,NA20816,EUR,TSI,"Toscani in Italy",male
NA20818,NA20818,EUR,TSI,"Toscani in Italy",female
NA20819,NA20819,EUR,TSI,"Toscani in Italy",female
NA20821,NA20821,EUR,TSI,"Toscani in Italy",female
NA20822,NA20822,EUR,TSI,"Toscani in Italy",female
NA20826,NA20826,EUR,TSI,"Toscani in Italy",female
NA20827,NA20827,EUR,TSI,"Toscani in Italy",male
NA20828,NA20828,EUR,TSI,"Toscani in Italy",female
NA20829,NA20829,EUR,TSI,"Toscani in Italy",male
NA20831,NA20831,EUR,TSI,"Toscani in Italy",male
NA20832,NA20832,EUR,TSI,"Toscani in Italy",female
