HG01162,PR35,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01164,PR37,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01167,PR39,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01168,PR39,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01170,PR24,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01171,PR24,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01173,PR36,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01174,PR36,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01176,PR42,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01177,PR42,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01182,PR44,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01183,PR44,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01187,PR38,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01188,PR38,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01190,PR40,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01191,PR40,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01197,PR46,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01198,PR46,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01200,PR47,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01204,PR49,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01205,PR49,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01241,PR22,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01242,PR22,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01247,PR32,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01248,PR32,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01250,CLM14,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01251,CLM14,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01253,CLM15,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01254,CLM15,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01256,CLM16,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01257,CLM16,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01259,CLM17,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01260,CLM17,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01269,CLM20,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01271,CLM21,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01272,CLM21,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01274,CLM22,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01275,CLM22,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01277,CLM23,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01278,CLM23,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01280,CLM24,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01281,CLM24,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01284,CLM25,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01286,PR58,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01302,PR59,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01303,PR59,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01305,PR61,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01308,PR62,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01311,PR63,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01312,PR63,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01323,PR67,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01325,PR68,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01326,PR68,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01341,CLM26,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01342,CLM26,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01344,CLM27,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01345,CLM27,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01347,CLM28,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01348,CLM28,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01350,CLM29,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01351,CLM29,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01353,CLM30,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01354,CLM30,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01356,CLM31,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01357,CLM31,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01359,CLM32,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01360,CLM32,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01362,CLM33,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01363,CLM33,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01365,CLM34,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01366,CLM34,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01369,CLM35,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01372,CLM36,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01374,CLM37,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01375,CLM37,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01377,CLM38,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01378,CLM38,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01383,CLM40,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01384,CLM40,AMR,CLM,"Colombian in Medellin, Colombia",female
